timestamp_utc,overall_vibration_value,speed_value,skin_temperature_value,motor_supply_frequency_value,output_power_value,peak_to_peak_tangential_value,vibration_radial_value,vibration_tangential_value,vibration_axial_value,acceleration_rms_axial_value,acceleration_rms_tangential_value,acceleration_rms_radial_value
2026-07-14 09:00:00,1.394,1698.8,47.7,57.03,5.3,2.4883,0.959,1.394,1.239,0.2382,0.3989,0.13
2026-07-14 10:00:00,2.102,1699.8,49.0,57.06,5.28,2.5527,1.518,1.58,2.102,0.2472,0.4075,0.1364
2026-07-14 12:00:00,0.323,1492.3,56.3,49.97,3.38,0.1353,0.215,0.323,0.123,0.0082,0.0192,0.0101
2026-07-14 21:00:00,1.746,1701.4,44.9,57.03,4.18,2.709,1.199,1.746,1.688,0.2251,0.4397,0.1359
2026-07-14 21:37:14,2.566,1701.6,47.8,57.03,4.1,2.4883,0.953,2.566,2.414,0.2202,0.3928,0.1245
2026-07-14 22:00:01,1.57,1702.3,45.8,57.03,3.77,2.6543,1.023,1.57,1.05,0.2386,0.4341,0.1271
2026-07-15 03:00:01,2.77,1701.6,42.8,57.09,4.92,2.6992,1.048,2.77,2.078,0.2413,0.425,0.1309
2026-07-15 04:00:01,2.475,1701.6,43.5,57.09,4.93,2.5156,1.526,2.475,1.106,0.2435,0.4133,0.1362
2026-07-15 08:00:01,2.191,1700.9,43.9,57.06,4.8,2.6094,1.339,2.191,1.359,0.2191,0.4421,0.13
2026-07-15 10:00:01,0.195,682.4,52.8,23.47,5.09,0.1182,0.119,0.195,0.062,0.0112,0.019,0.0072
2026-07-16 15:00:01,0.228,1479.2,32.9,50.0,10.38,0.2095,0.115,0.228,0.11,0.0099,0.0219,0.0086
2026-07-16 17:00:01,1.855,996.7,38.8,33.84,6.3,1.749,1.376,1.855,0.866,0.1417,0.262,0.1082
2026-07-16 19:00:01,2.176,998.8,45.3,33.84,5.6,1.6553,2.176,1.407,0.92,0.1311,0.2515,0.1153
2026-07-16 20:00:01,0.295,713.4,51.0,24.56,5.76,0.1548,0.21,0.295,0.281,0.0109,0.0193,0.0094
2026-07-16 22:00:01,1.401,744.6,43.6,25.3,3.62,1.3779,0.549,1.401,0.638,0.1177,0.204,0.0659
2026-07-16 23:00:01,1.435,748.8,44.5,25.3,2.56,1.3379,0.663,1.435,0.623,0.1205,0.217,0.0702
2026-07-17 00:00:01,1.465,757.6,44.8,25.3,0.33,1.2305,1.066,1.465,0.84,0.1188,0.2117,0.0715
2026-07-17 01:00:01,1.401,744.6,44.2,25.3,3.62,1.4863,0.786,1.401,0.983,0.123,0.2126,0.0687
2026-07-17 02:00:01,1.674,755.8,44.6,25.3,0.79,1.3281,0.803,1.674,1.173,0.1207,0.2191,0.0694
2026-07-17 08:00:01,0.806,629.8,40.1,21.08,0.53,1.1123,0.503,0.806,0.482,0.0917,0.1638,0.0681
2026-07-17 09:00:01,0.701,622.1,43.7,21.08,2.16,1.0078,0.653,0.701,0.289,0.0811,0.1619,0.0664
2026-07-17 15:00:01,1.06,409.5,41.4,13.79,0.58,1.7178,0.502,1.06,0.278,0.0811,0.2051,0.0779
2026-07-17 18:00:01,0.986,503.3,42.0,16.95,0.89,1.373,0.423,0.986,0.488,0.0723,0.2214,0.0867
2026-07-17 19:00:01,0.724,504.1,44.5,16.94,0.67,1.0742,0.37,0.724,0.352,0.0704,0.1564,0.062
2026-07-17 20:00:01,0.77,505.3,46.0,16.94,0.47,0.8779,0.422,0.77,0.413,0.0702,0.1423,0.0567
2026-07-17 21:00:01,0.531,503.5,47.2,16.95,0.86,0.897,0.311,0.531,0.379,0.0666,0.1443,0.0576
2026-07-17 22:00:01,0.718,504.4,46.8,16.94,0.64,0.9131,0.365,0.718,0.455,0.069,0.1472,0.0619
2026-07-18 00:00:00,0.795,503.3,46.4,16.92,0.74,0.8921,0.294,0.645,0.795,0.0833,0.1437,0.0568
2026-07-18 01:00:00,0.739,503.6,46.7,16.94,0.76,0.9219,0.458,0.681,0.739,0.0826,0.1486,0.0612
2026-07-18 02:00:00,0.505,505.7,46.1,16.95,0.48,1.0107,0.269,0.505,0.332,0.0687,0.1509,0.0574
2026-07-18 03:00:00,0.558,503.4,45.6,16.94,0.8,1.0098,0.482,0.558,0.396,0.0701,0.1573,0.0617
2026-07-18 04:00:00,0.77,502.6,45.7,16.94,0.93,1.0635,0.447,0.77,0.315,0.0701,0.1622,0.0603
2026-07-18 05:00:00,0.64,502.9,44.9,16.94,0.89,0.9893,0.35,0.64,0.395,0.0725,0.1608,0.0631
2026-07-18 07:00:00,0.7,503.7,45.8,16.94,0.75,1.083,0.291,0.7,0.383,0.0748,0.1625,0.0587
2026-07-18 08:00:00,0.688,504.0,47.1,16.92,0.62,0.9927,0.406,0.688,0.576,0.0795,0.1539,0.0592
2026-07-18 09:00:00,0.561,505.4,47.5,16.94,0.46,1.0352,0.561,0.533,0.386,0.0698,0.1626,0.0598
2026-07-18 11:00:00,0.595,503.4,45.8,16.94,0.79,1.0869,0.34,0.595,0.378,0.0799,0.1559,0.0554
2026-07-18 12:00:00,0.506,503.7,48.4,16.94,0.75,1.0879,0.321,0.506,0.452,0.0755,0.1592,0.0581
2026-07-18 13:00:00,0.815,504.6,49.0,16.94,0.59,1.0215,0.688,0.815,0.633,0.0827,0.157,0.0611
2026-07-18 14:00:00,0.935,504.1,50.3,16.95,0.76,0.9565,0.541,0.669,0.935,0.0911,0.1592,0.0657
2026-07-18 15:00:00,0.757,504.2,50.7,16.94,0.66,1.1035,0.322,0.757,0.383,0.0704,0.1581,0.0607
2026-07-18 16:00:00,0.717,504.3,50.9,16.94,0.64,0.9956,0.395,0.594,0.717,0.0831,0.1554,0.0641
2026-07-18 17:00:00,0.605,504.9,49.9,16.94,0.55,0.9932,0.555,0.605,0.377,0.0734,0.1558,0.064
2026-07-18 18:00:00,0.724,497.7,49.7,16.94,1.76,1.04,0.473,0.724,0.324,0.0677,0.1548,0.0611
2026-07-18 19:00:00,0.806,503.8,48.6,16.94,0.74,1.0254,0.586,0.806,0.78,0.0881,0.1538,0.0591
2026-07-18 20:00:00,0.747,503.8,49.0,16.94,0.74,1.0166,0.388,0.747,0.609,0.0793,0.1543,0.058
2026-07-18 21:00:00,0.528,504.8,48.3,16.95,0.63,1.1143,0.289,0.528,0.348,0.0735,0.1549,0.0609
2026-07-18 23:00:00,1.375,502.9,47.6,16.94,0.89,1.0342,0.792,0.857,1.375,0.1225,0.1555,0.0651
2026-07-19 00:00:00,0.697,503.6,47.4,16.95,0.84,1.0107,0.384,0.697,0.362,0.0727,0.1482,0.0572
2026-07-19 03:00:00,1.457,756.0,43.8,25.31,0.85,1.8193,0.692,1.457,0.997,0.1407,0.2832,0.0759
2026-07-19 04:00:00,1.501,749.9,45.0,25.31,2.4,1.9307,0.818,1.501,0.725,0.1418,0.2727,0.0762
2026-07-19 05:00:00,1.401,749.8,45.8,25.33,2.54,1.5547,0.59,1.401,1.055,0.1261,0.2268,0.0686
2026-07-19 06:00:00,1.297,745.0,45.3,25.31,3.64,1.4453,0.707,1.297,0.89,0.123,0.2186,0.0695
2026-07-19 07:00:00,1.365,749.9,46.7,25.31,2.41,1.4404,0.496,1.365,0.876,0.1294,0.2274,0.0673
2026-07-19 08:00:00,1.555,747.6,47.1,25.31,2.99,1.4844,1.007,1.555,0.683,0.1266,0.2316,0.0715
2026-07-19 10:00:00,1.592,746.0,48.5,25.33,3.5,1.4873,0.828,1.592,0.595,0.1165,0.2278,0.0687
2026-07-19 14:00:00,1.543,999.0,47.1,33.88,5.85,1.5195,1.543,1.155,0.862,0.1355,0.2473,0.1016
2026-07-19 15:00:00,2.596,998.8,49.8,33.84,5.6,1.4932,2.596,1.76,1.008,0.1266,0.2432,0.1228
2026-07-19 20:00:00,0.615,700.8,56.7,24.38,7.41,0.1753,0.203,0.615,0.129,0.0084,0.026,0.0095
2026-07-19 21:00:00,1.491,1701.1,45.6,57.12,5.52,2.4004,1.053,1.491,1.491,0.2101,0.3901,0.1364
2026-07-20 00:00:00,1.653,604.2,49.9,20.28,0.85,2.5898,1.653,1.409,1.187,0.2169,0.3926,0.1416
2026-07-20 02:00:00,3.67,623.3,51.9,20.94,1.02,3.1152,1.288,3.67,0.991,0.2258,0.447,0.1731
2026-07-20 04:00:00,2.223,1699.6,50.7,57.09,5.77,2.8418,1.841,1.361,2.223,0.2472,0.4502,0.1503
2026-07-20 07:00:00,2.324,1699.5,44.7,57.09,5.82,2.6445,1.058,2.324,1.856,0.235,0.4187,0.1304
2026-07-20 17:00:00,2.127,1701.0,49.3,57.16,5.98,2.4785,1.646,2.127,1.244,0.2242,0.4214,0.1498
2026-07-20 20:00:00,2.482,1700.9,46.2,57.19,6.43,2.459,1.481,1.977,2.482,0.2352,0.3987,0.1436
2026-07-20 22:00:00,1.91,1700.1,48.2,57.19,6.77,2.6582,0.913,1.648,1.91,0.2163,0.405,0.1392
2026-07-20 23:00:00,2.158,604.7,53.1,20.62,2.9,2.7324,1.085,2.158,1.727,0.2554,0.425,0.144
2026-07-21 00:00:00,0.569,708.7,57.6,24.78,8.61,0.1826,0.327,0.569,0.104,0.0087,0.0264,0.0133
2026-07-21 01:00:00,1.819,1701.3,47.0,57.16,5.85,2.5684,1.482,1.819,1.234,0.217,0.4082,0.1425
2026-07-21 03:00:00,2.918,1700.4,45.0,57.12,5.83,2.6582,1.011,2.918,1.459,0.2223,0.4353,0.1327
2026-07-21 04:00:00,1.987,1701.0,45.5,57.09,5.15,2.6602,1.878,1.482,1.987,0.2067,0.4158,0.1451
2026-07-21 05:00:00,2.504,1699.8,45.4,57.12,6.12,2.6738,1.479,2.504,1.887,0.2413,0.4158,0.1381
2026-07-21 06:00:00,2.107,1701.5,46.4,57.09,4.97,2.7383,1.353,1.752,2.107,0.2527,0.4453,0.1395
2026-07-21 07:00:00,1.946,1701.4,46.0,57.12,5.42,2.7598,1.796,1.769,1.946,0.2277,0.4202,0.1414
2026-07-21 10:00:00,2.771,1699.9,46.2,57.12,6.05,2.7012,1.202,2.771,2.504,0.217,0.4143,0.1354
2026-07-21 11:00:00,2.215,1702.7,49.6,57.16,5.22,2.5977,1.128,2.215,1.732,0.2429,0.4187,0.1338
2026-07-21 12:00:00,1.715,1701.2,49.9,57.12,5.49,2.5801,1.715,1.67,1.13,0.2391,0.4294,0.1464
2026-07-21 19:00:00,2.486,1701.5,46.2,57.12,5.34,2.5605,0.958,2.166,2.486,0.2311,0.4175,0.1462
2026-07-21 21:00:00,2.941,1700.8,46.6,57.12,5.66,2.6016,1.611,2.145,2.941,0.2306,0.4058,0.1387
2026-07-21 21:39:14,2.039,1700.2,48.1,57.12,5.91,2.5645,1.054,2.039,1.325,0.2412,0.3975,0.1536
2026-07-21 23:00:01,2.348,1701.2,47.9,57.12,5.51,2.5957,1.755,2.348,1.951,0.2429,0.4028,0.1538
2026-07-22 02:00:01,2.65,1701.3,43.9,57.12,5.47,2.7148,1.357,2.65,0.811,0.2185,0.4497,0.1425
2026-07-22 03:00:01,3.033,1701.0,45.4,57.12,5.59,2.7363,1.401,2.623,3.033,0.2505,0.4146,0.1384
2026-07-22 04:00:01,2.402,1699.1,52.2,57.12,6.42,2.6387,1.41,2.402,1.746,0.2428,0.4131,0.1393
2026-07-22 06:00:01,1.618,629.7,47.2,21.12,0.86,1.5811,0.614,1.618,0.965,0.1213,0.2368,0.0769
2026-07-22 07:00:01,1.886,1701.1,45.9,57.12,5.53,2.6699,1.115,1.57,1.886,0.2126,0.4314,0.1417
2026-07-22 11:00:01,1.818,1700.3,43.0,57.06,5.06,3.0254,1.418,1.818,1.767,0.2015,0.4604,0.1637
2026-07-22 12:00:01,2.396,1700.2,48.6,57.12,5.91,2.6777,0.935,2.396,1.689,0.2324,0.4106,0.1364
2026-07-22 18:00:01,3.467,1701.3,44.6,57.12,5.45,2.7285,1.385,2.127,3.467,0.2078,0.4414,0.1443
2026-07-22 23:00:01,1.854,1701.9,51.1,57.06,4.37,2.627,1.425,1.854,1.245,0.2246,0.4106,0.1321
2026-07-23 00:00:01,2.76,1700.4,46.9,57.09,5.43,2.9277,1.326,2.76,1.233,0.2397,0.4175,0.1343
2026-07-23 03:00:01,1.676,1700.2,45.4,57.12,5.93,2.6504,0.949,1.676,1.219,0.2646,0.4092,0.1472
2026-07-23 04:00:01,1.438,1701.4,44.8,57.09,5.01,2.5488,1.251,1.438,1.038,0.2024,0.3984,0.1343
2026-07-23 05:00:01,1.776,1690.5,46.1,57.12,10.19,2.5918,1.122,1.776,0.949,0.2539,0.4138,0.1395
2026-07-23 08:00:01,2.559,1701.6,48.4,57.09,4.92,2.5195,1.618,1.619,2.559,0.2457,0.4258,0.1443
2026-07-23 09:00:01,1.92,1701.6,50.2,57.09,4.9,2.5977,1.363,1.92,1.379,0.2161,0.3889,0.1315
